campaign_id,customer_id,campaign_name,channel,device_type,send_date,opened,clicked,converted,revenue_usd
CMP541 ,CUST7230,Holiday  Promo,email,Moble,5/30/2024,No,no,yes ,0
CMP882 ,CUST5621,SUMMER SALE,Email,Mobile,9/23/2024,Yes,, no,0
CMP445 ,CUST1143,New Product Launch,EMAIL ,mobile ,11/16/2024,, yes , no,141.37
CMP942 ,CUST4172, new product launch ,EMAIL ,Desktop,3/6/2024,Yes,Yes,No,
CMP453 ,CUST3100, new product launch , Email,tablet ,12/7/2024,Yes,No, no,0
CMP295 ,CUST7944,Holiday  Promo,EMAIL ,Moble,3/1/2024,no , yes ,No,191.6
CMP365 ,CUST2227, new product launch ,email,Mobile,4/18/2024,no ,Yes, no,81.36
CMP265 ,CUST8853,Holiday Promo, Email,Desktop,3/4/2024,No,,,131.74
CMP838 ,CUST2398,Black Friday, Email,tablet ,2/1/2024,no ,No,No,248.98
CMP643 ,CUST2753,Holiday  Promo,EMAIL ,Desktop,3/5/2024,Yes,No,yes ,191.75
CMP227 ,CUST1276,New Product Launch,EMAIL ,desktop,1/17/2024,,no,yes ,98.52
CMP415 ,CUST2063,Holiday  Promo, Email,Moble,8/4/2024, yes, yes , no,48.7
CMP357 ,CUST8857, summer sale,email,tablet ,3/29/2024,no ,no,Yes,0
CMP160 ,CUST2941, black friday,Email,Mobile,2/26/2024,Yes,no,,
CMP508 ,CUST5524, summer sale, Email,mobile ,4/27/2024,,Yes,,103.11
CMP931 ,CUST7000,Black friday,Email,mobile ,1/7/2024,Yes, yes ,Yes,41.03
CMP620 ,CUST1695,Black Friday, Email,Mobile,8/25/2024,Yes,no,No,109.5
CMP148 ,CUST5714,Holiday  Promo,EMAIL ,desktop,6/19/2024,No,no,No,126.15
CMP125 ,CUST1285,New Product Launch, Email,mobile ,2/28/2024,,,yes ,102.01
CMP539 ,CUST5157,Black friday,Email,mobile ,8/16/2024,,Yes,yes ,68
CMP922 ,CUST4282,New Product Launch, Email,mobile ,4/11/2024, yes,no, no,133.49
CMP180 ,CUST6787,New Product Launch,Email,Moble,8/11/2024,No,no,Yes,155.36
CMP372 ,CUST7602,Black Friday, Email,Mobile,1/17/2024, yes,,Yes,32.77
CMP151 ,CUST8322,New Product Launch, Email,Tablet,2/4/2024,Yes, yes ,Yes,232.87
CMP368 ,CUST4865, black friday,Email,tablet ,1/11/2024,,Yes,yes ,112.11
CMP824 ,CUST2077,Holiday  Promo,email,Mobile,5/7/2024,,,,121.51
CMP404 ,CUST9141,Black Friday, Email,Tablet,1/20/2024,Yes,No, no,176.66
CMP223 ,CUST7792,Black Friday,EMAIL ,Mobile,10/29/2024,no ,Yes,No,138.66
CMP150 ,CUST8946,Black friday,EMAIL ,mobile ,4/20/2024,No, yes , no,196.25
CMP805 ,CUST9444,New product launch,EMAIL ,Moble,4/3/2024,,no,Yes,142.97
CMP370 ,CUST3705,Black Friday,email,Mobile,2/4/2024,no ,Yes,,71.01
CMP653 ,CUST3810, summer sale,Email,desktop,8/23/2024,No,Yes,yes ,148.92
CMP658 ,CUST2371,Holiday Promo,EMAIL ,Tablet,2/18/2024,,,,28.5
CMP214 ,CUST2368,Black friday,Email,Tablet,8/17/2024,,,yes ,128.68
CMP934 ,CUST2156, black friday, Email,Desktop,12/4/2024,,No,No,117.34
CMP464 ,CUST9551, black friday,email,Moble,3/2/2024,, yes , no,103.35
CMP163 ,CUST1420,holiday promo ,Email,desktop,1/6/2024, yes,no,Yes,109.72
CMP489 ,CUST2394,holiday promo , Email,Mobile,4/2/2024,No,, no,0
CMP376 ,CUST3709,New Product Launch, Email,Moble,12/11/2024,No,no, no,76.1
CMP786 ,CUST8817,New product launch,Email,Desktop,10/23/2024,, yes ,No,127.43
CMP909 ,CUST2448,New Product Launch, Email,Mobile,12/31/2024,no ,Yes, no,132.79
CMP281 ,CUST8987,holiday promo ,email,Desktop,10/9/2024, yes,Yes, no,37.79
CMP924 ,CUST7523,SUMMER SALE,EMAIL ,Tablet,10/24/2024,,no,yes ,221.26
CMP659 ,CUST5073, new product launch ,EMAIL ,Moble,11/8/2024,Yes, yes , no,50.71
CMP166 ,CUST8273,Summer Sale,email,Moble,9/18/2024,Yes,no,No,197.56
CMP464 ,CUST4983,New product launch, Email,Desktop,3/22/2024,,No,Yes,154.18
CMP908 ,CUST4637,holiday promo , Email,Moble,9/14/2024,No,,Yes,68.3
CMP364 ,CUST7474,Black friday,email,tablet ,8/11/2024,no ,,,262.02
CMP738 ,CUST2038, summer sale,EMAIL ,Mobile,2/4/2024,Yes,,No,24.51
CMP714 ,CUST3674,Holiday Promo, Email,Mobile,7/2/2024,No,no, no,193.53
CMP354 ,CUST1717,holiday promo ,EMAIL ,Moble,1/1/2024,Yes,no,yes ,200.05
CMP269 ,CUST6903,holiday promo ,EMAIL ,desktop,12/24/2024, yes,Yes,,
CMP765 ,CUST1517,Holiday Promo,EMAIL ,Desktop,2/19/2024,,no, no,231.4
CMP858 ,CUST8933, new product launch ,Email,tablet ,2/2/2024,No, yes ,,100
CMP659 ,CUST1685, black friday,Email,tablet ,10/2/2024,no ,,No,143.1
CMP553 ,CUST5437,Black Friday,Email,tablet ,2/19/2024, yes,,No,140.83
CMP371 ,CUST9944,Black Friday,email,Tablet,7/20/2024,,, no,109.26
CMP490 ,CUST6117, new product launch ,Email,Desktop,6/8/2024,, yes ,yes ,184.86
CMP227 ,CUST3208, new product launch ,email,Mobile,12/3/2024, yes,No, no,
CMP216 ,CUST2153,Black friday,Email,desktop,12/21/2024,No,,,
CMP312 ,CUST7901,Holiday  Promo,email,desktop,10/11/2024,Yes,,,224.35
CMP713 ,CUST1914,Black Friday, Email,Mobile,5/13/2024,Yes,,,0
CMP405 ,CUST9689,New Product Launch,EMAIL ,mobile ,6/3/2024, yes,no, no,202.6
CMP904 ,CUST8125,Black Friday, Email,desktop,12/15/2024, yes,no,yes ,210.14
CMP909 ,CUST6091,Holiday  Promo, Email,tablet ,3/23/2024,no ,no,yes ,
CMP684 ,CUST8382,holiday promo ,EMAIL ,mobile ,10/2/2024,,,Yes,87.13
CMP977 ,CUST7054,holiday promo , Email,desktop,8/5/2024,No,no,yes ,31.54
CMP211 ,CUST7496,New product launch,EMAIL ,Moble,12/24/2024,No,Yes,Yes,102.81
CMP535 ,CUST3625,SUMMER SALE,Email,mobile ,12/21/2024, yes,No, no,95.36
CMP589 ,CUST8765,holiday promo , Email,mobile ,8/7/2024,,Yes, no,182.37
CMP281 ,CUST5602, new product launch ,Email,Mobile,1/15/2024,, yes ,,224.82
CMP161 ,CUST1100, black friday,Email,Mobile,9/21/2024,,, no,231.65
CMP672 ,CUST3094,Holiday Promo,Email,mobile ,9/3/2024,no ,Yes,yes ,75.03
CMP835 ,CUST7693,holiday promo ,email,Tablet,8/16/2024,Yes,No,Yes,103.26
CMP641 ,CUST5116,Holiday Promo, Email,Desktop,3/25/2024,no , yes ,,0
CMP645 ,CUST1787,Black friday,EMAIL ,tablet ,7/16/2024, yes, yes ,,55.53
CMP226 ,CUST4810, black friday,EMAIL ,Desktop,3/30/2024, yes,Yes,Yes,197.19
CMP360 ,CUST6005,New product launch,EMAIL ,Desktop,12/12/2024, yes,No,No,249.25
CMP298 ,CUST3525, new product launch , Email,Desktop,2/9/2024,,no,,21.25
CMP892 ,CUST7523,Holiday Promo,email,Tablet,2/13/2024,No,no,No,72.6
CMP952 ,CUST9829,Black Friday,email,tablet ,1/16/2024,no , yes ,Yes,117.89
CMP920 ,CUST2102,New Product Launch, Email,mobile ,12/1/2024, yes, yes ,No,142.41
CMP911 ,CUST4760,Holiday  Promo,email,Desktop,1/17/2024, yes,No,yes ,55.23
CMP983 ,CUST2701, black friday,Email,Tablet,1/7/2024,no ,no,,
CMP168 ,CUST7962,Holiday  Promo,email,Desktop,5/26/2024, yes, yes ,yes ,82.09
CMP945 ,CUST9711,Holiday Promo,EMAIL ,Tablet,5/14/2024,no ,,,118.84
CMP903 ,CUST2755,Summer Sale,EMAIL ,mobile ,4/21/2024,No,, no,163.7
CMP361 ,CUST9828, new product launch , Email,tablet ,9/14/2024,,,,120.51
CMP882 ,CUST1998,holiday promo ,EMAIL ,desktop,3/20/2024,no ,Yes,yes ,85.09
CMP359 ,CUST7174,Holiday Promo,Email,tablet ,8/18/2024,,, no,111.23
CMP374 ,CUST3165,Holiday Promo,email,Moble,12/29/2024,No,,No,112.93
CMP205 ,CUST3473, summer sale, Email,Mobile,5/1/2024,No,,No,90.4
CMP627 ,CUST1808, new product launch ,email,mobile ,3/29/2024,Yes,Yes,Yes,99.3
CMP279 ,CUST1034,Summer Sale,Email,Tablet,1/8/2024,no ,no, no,247.89
CMP130 ,CUST9321,New product launch, Email,Tablet,7/13/2024,Yes,Yes,,164.87
CMP293 ,CUST7105,Black Friday,Email,Desktop,2/12/2024,No,,yes ,96.36
CMP756 ,CUST2393,New Product Launch,Email,tablet ,6/12/2024, yes,no,,175.76
CMP422 ,CUST6068,Black Friday,EMAIL ,tablet ,11/24/2024,Yes,Yes,No,93.29
CMP869 ,CUST7623,SUMMER SALE,Email,Desktop,1/9/2024, yes,, no,213.85
CMP439 ,CUST1320, new product launch ,Email,desktop,8/12/2024,no ,no,yes ,149.57
CMP762 ,CUST7438,Holiday  Promo,EMAIL ,tablet ,2/17/2024,Yes,No,yes ,111.42
CMP654 ,CUST6307, summer sale, Email,Moble,1/1/2024,,no,Yes,155.82
CMP476 ,CUST4189,Black Friday, Email,Moble,9/24/2024, yes,,No,0
CMP681 ,CUST7639,SUMMER SALE, Email,Moble,7/12/2024,Yes,,No,29.86
CMP668 ,CUST9520,New product launch,Email,desktop,10/3/2024,no ,,Yes,24.49
CMP922 ,CUST8024,SUMMER SALE,EMAIL ,desktop,7/5/2024,,no, no,
CMP342 ,CUST3072,Summer Sale,Email,mobile ,1/12/2024, yes,no,,258.6
CMP993 ,CUST4060,Black Friday,Email,Desktop,10/22/2024,,Yes,,298.5
CMP174 ,CUST8552,Holiday  Promo,EMAIL ,Moble,7/7/2024,Yes,no, no,171.04
CMP192 ,CUST3260,Black friday,EMAIL ,desktop,8/21/2024,Yes,Yes,,160.07
CMP760 ,CUST3370,holiday promo ,Email,Moble,12/10/2024,No,no,yes ,0
CMP717 ,CUST8823,Holiday  Promo,Email,desktop,3/31/2024, yes, yes ,yes ,76.59
CMP666 ,CUST6678,New product launch,EMAIL ,Desktop,3/8/2024,Yes, yes , no,56.98
CMP965 ,CUST3318,SUMMER SALE,EMAIL ,desktop,9/15/2024,,Yes,Yes,70.33
CMP324 ,CUST6606,Black Friday,EMAIL ,Mobile,2/2/2024,No,No,No,106.55
CMP581 ,CUST3910, black friday,email,Moble,5/22/2024, yes,Yes,Yes,82.23
CMP767 ,CUST9465,SUMMER SALE,email,Tablet,2/15/2024,no ,No,Yes,0
CMP174 ,CUST7381, black friday,EMAIL ,Mobile,3/10/2024,Yes,Yes,yes ,179.83
CMP871 ,CUST1966, summer sale,Email,Moble,10/14/2024,Yes,,No,34.18
CMP211 ,CUST2411,Holiday  Promo,email,desktop,8/25/2024,Yes, yes ,No,139.14
CMP683 ,CUST3230,Holiday Promo,Email,Mobile,8/13/2024,Yes,no,,285.93
CMP104 ,CUST8927,holiday promo ,Email,Moble,6/9/2024,, yes ,yes ,46.45
CMP244 ,CUST9550,Black friday, Email,Moble,4/26/2024,,No, no,0
CMP363 ,CUST5571,Black friday,Email,desktop,6/25/2024,,,No,97.12
CMP418 ,CUST9821, summer sale,email,tablet ,8/30/2024,Yes, yes ,yes ,208.08
CMP893 ,CUST7607,Holiday Promo,email,Mobile,1/24/2024, yes,No,yes ,276.67
CMP882 ,CUST4964,Holiday  Promo,email,desktop,8/12/2024,Yes,no,yes ,21.64
CMP863 ,CUST8033,Black friday,email,Moble,10/6/2024,No, yes ,yes ,159.74
CMP660 ,CUST5974,SUMMER SALE,EMAIL ,tablet ,10/4/2024,no , yes , no,82.78
CMP438 ,CUST6472,Summer Sale, Email,tablet ,3/11/2024, yes,Yes, no,111.52
CMP443 ,CUST6774, summer sale,EMAIL ,desktop,7/3/2024,No,,No,331.55
CMP653 ,CUST6460,Holiday  Promo,Email,Mobile,1/5/2024, yes,Yes,,0
CMP202 ,CUST2365, summer sale, Email,tablet ,2/22/2024,no ,Yes,,140.3
CMP436 ,CUST5832, new product launch , Email,Tablet,12/17/2024,Yes,No,No,
CMP834 ,CUST7077,Holiday Promo,EMAIL ,tablet ,11/20/2024,Yes,No,Yes,
CMP286 ,CUST8171,Holiday  Promo,EMAIL ,tablet ,2/12/2024,Yes,No, no,127.84
CMP180 ,CUST6234, summer sale,EMAIL ,mobile ,12/24/2024, yes,,yes ,144.64
CMP732 ,CUST6567,Summer Sale, Email,Desktop,8/13/2024,no ,Yes, no,88.67
CMP232 ,CUST8597,New Product Launch,Email,Desktop,12/26/2024,Yes,No,Yes,141.53
CMP502 ,CUST5716,New product launch,email,Desktop,1/25/2024,No,,Yes,
CMP229 ,CUST1514,Holiday Promo, Email,Mobile,1/2/2024,, yes ,Yes,169.73
CMP741 ,CUST2536,Holiday Promo,EMAIL ,Moble,2/6/2024,, yes ,yes ,90.43
CMP802 ,CUST6578,SUMMER SALE,Email,Desktop,5/4/2024,Yes,Yes,Yes,150.17
CMP683 ,CUST1213,New product launch,Email,desktop,7/27/2024,,Yes,Yes,117.66
CMP549 ,CUST8823,holiday promo ,Email,tablet ,10/6/2024,no ,,yes ,210.08
CMP833 ,CUST4568,New product launch,email,Moble,12/21/2024, yes,,yes ,115.89
CMP502 ,CUST9040,Black friday, Email,tablet ,4/25/2024, yes, yes ,Yes,
CMP456 ,CUST1181, summer sale, Email,mobile ,4/21/2024, yes, yes ,No,220.95
CMP208 ,CUST8526, black friday,EMAIL ,mobile ,7/19/2024,No,,No,47.54
CMP415 ,CUST6423, summer sale,Email,Mobile,4/22/2024,,Yes, no,67.7
CMP350 ,CUST1092,New product launch, Email,Moble,12/12/2024,No,Yes,No,
CMP502 ,CUST8275,Holiday Promo,email,Moble,2/29/2024, yes, yes , no,229.96
CMP676 ,CUST9897,Black friday,EMAIL ,tablet ,6/20/2024,Yes,No,,0
CMP419 ,CUST3744,Black Friday,Email,mobile ,10/30/2024,no ,No,Yes,371.02
CMP478 ,CUST6795, black friday,email,Mobile,12/21/2024,no ,no,Yes,204.48
CMP101 ,CUST8289, summer sale,Email,tablet ,12/21/2024,No,No,,137.86
CMP541 ,CUST3756, summer sale,email,Mobile,1/4/2024,,Yes,,115.61
CMP840 ,CUST1070,New product launch,EMAIL ,Moble,10/20/2024,no ,Yes,Yes,142.84
CMP648 ,CUST7085,Holiday  Promo,Email,Tablet,9/14/2024,,no, no,161.69
CMP196 ,CUST7254, black friday,Email,Tablet,3/26/2024, yes,No, no,171.62
CMP816 ,CUST4538, summer sale, Email,Moble,9/30/2024,,, no,164.45
CMP382 ,CUST6434,holiday promo ,Email,Tablet,3/29/2024,,No,No,127.17
CMP155 ,CUST3910, black friday,email,Moble,9/1/2024,,No,No,104.21
CMP259 ,CUST1969,holiday promo ,Email,Desktop,3/10/2024,no , yes ,No,107.9
CMP980 ,CUST9599, new product launch ,Email,Mobile,3/8/2024, yes,,,104.41
CMP110 ,CUST3073, new product launch ,Email,mobile ,12/29/2024,No,Yes,yes ,210.7
CMP324 ,CUST3149,SUMMER SALE, Email,desktop,12/31/2024,No,Yes,No,167.48
CMP142 ,CUST3140, black friday,Email,desktop,7/9/2024,Yes,no,yes ,0
CMP798 ,CUST1941,Holiday  Promo,email,tablet ,7/21/2024,no ,no,yes ,172.47
CMP198 ,CUST9802,Holiday Promo,email,tablet ,7/22/2024,Yes,No,,135.58
CMP932 ,CUST2212,Black friday,EMAIL ,desktop,2/15/2024,No,,,118.5
CMP904 ,CUST1477,holiday promo ,email,tablet ,4/21/2024, yes,Yes,,88.92
CMP254 ,CUST2329,Holiday Promo,Email,desktop,7/17/2024,Yes,,Yes,209.93
CMP477 ,CUST7843,Black Friday, Email,tablet ,7/6/2024,no ,No, no,195.8
CMP624 ,CUST7450,Holiday  Promo,EMAIL ,Mobile,3/19/2024,, yes ,yes ,58.17
CMP551 ,CUST8069,Black Friday,email,Tablet,6/2/2024,,No,No,152.56
CMP108 ,CUST5952,New product launch, Email,mobile ,10/17/2024,No,No,No,42.27
CMP954 ,CUST2924, summer sale,EMAIL ,mobile ,7/16/2024,No,no,No,9.63
CMP668 ,CUST6252,holiday promo ,email,Mobile,6/24/2024,,Yes,,69.86
CMP708 ,CUST2607, new product launch , Email,mobile ,9/9/2024, yes,Yes,,188.99
CMP369 ,CUST4614,Holiday Promo,EMAIL ,tablet ,10/19/2024,No, yes , no,196.25
CMP782 ,CUST1943,Holiday  Promo,email,mobile ,4/5/2024, yes,No,Yes,161.05
CMP180 ,CUST6993,New product launch, Email,desktop,12/19/2024, yes, yes ,yes ,178.01
CMP499 ,CUST5400,Black friday,EMAIL ,tablet ,8/27/2024,no ,,yes ,161.29
CMP304 ,CUST6906,Holiday Promo, Email,Desktop,11/21/2024, yes,no, no,68.68
CMP491 ,CUST2041,Black Friday,email,Desktop,10/31/2024,Yes,No,yes ,154.55
CMP648 ,CUST1129,New Product Launch,EMAIL ,tablet ,5/26/2024,,Yes,yes ,184.03
CMP710 ,CUST3336,Holiday  Promo,EMAIL ,Moble,4/4/2024,no , yes , no,180.34
CMP345 ,CUST1221,Black friday,EMAIL ,mobile ,4/3/2024, yes,,Yes,215.11
CMP225 ,CUST5684,Summer Sale,EMAIL ,Tablet,5/16/2024,,No,No,176.66
CMP936 ,CUST2906,holiday promo ,EMAIL ,Desktop,3/21/2024,Yes,no,,148.12
CMP888 ,CUST8502,Holiday Promo,Email,Tablet,7/30/2024,Yes,,Yes,205.61
CMP941 ,CUST6837,SUMMER SALE,email,Mobile,9/10/2024, yes,, no,117.88
CMP670 ,CUST5601,Holiday  Promo,email,mobile ,2/17/2024, yes,No, no,49.45
CMP365 ,CUST5375,New product launch, Email,Mobile,9/15/2024,no ,No,No,106.95
CMP792 ,CUST1414, new product launch , Email,tablet ,11/27/2024,No,No, no,60.41
